id,species_key,scientific_name,common_name,is_endemic_sumatra,quality,recordist,date,time,country,locality,latitude,longitude,elevation,length_sec,license,url_page,url_audio,file_path,sha256,status
431498,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,A,Brian Cox,2018-07-01,07:00,Indonesia,"Siberut Utara, Kabupaten Kepulauan Mentawai, Sumatera Barat",-1.1313,98.9678,,0:31,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431498,https://xeno-canto.org/431498/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC431498_Orthotomus_ruficeps.mp3,298a2f2c2ff6fd6758d33e5184bb39370c4fe4a77a895251f94a8f86d6aa3cb2,Ready_Existing
431487,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,A,Brian Cox,2018-06-30,17:00,Indonesia,"Siberut Utara, Kabupaten Kepulauan Mentawai, Sumatera Barat",-1.1313,98.9678,,0:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431487,https://xeno-canto.org/431487/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC431487_Orthotomus_ruficeps.mp3,c21ab84a11e681835e18f5e9a3d3a826b468660e01c53ba69a96ec6008a258c4,Ready_Existing
20097,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,A,Sander Pieterse &amp; Ben Wielstra,2005-02-08,?,Indonesia,"Pinang Jatus, Gunung Lumut Protection Forest, East Kalimantan, Borneo",-1.3806,116.1306,,0:39,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/20097,https://xeno-canto.org/20097/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC20097_Orthotomus_ruficeps.mp3,6d299544661235e996e1b9a9566b323dc1a2f0176437d015404a3877601a1e5e,Ready_Existing
895144,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Ding Li Yong,2024-04-06,13:30,Indonesia,"Malang Rapat, Bintan Regency, Riau Islands",1.1528,104.5741,,0:46,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/895144,https://xeno-canto.org/895144/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC895144_Orthotomus_ruficeps.mp3,4199636d7e875ba3c2b0b363f89d723929051179bf7ae0c07b4e2cc0d99fbeb8,Ready_Existing
895137,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Ding Li Yong,2024-04-06,13:30,Indonesia,"Malang Rapat, Bintan Regency, Riau Islands",1.1528,104.5741,,0:35,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/895137,https://xeno-canto.org/895137/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC895137_Orthotomus_ruficeps.mp3,13cc7aba5ebaad7f77e5becfa45768516981af703cb62499f0fcfa701c0cd3ad,Ready_Existing
610884,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Muhammad Iqbal,2020-12-27,08:00,Indonesia,"Sumatra, Kabupaten Pelalawan, Riau",0.4342,101.876,,0:25,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/610884,https://xeno-canto.org/610884/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC610884_Orthotomus_ruficeps.mp3,8793f06ceb09feed4dd4386695c7cae4b98fde8787ccf0a4d43d2698a0a7d718,Ready_Existing
604617,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Prayitno Goenarto,2020-11-22,17:00,Indonesia,"Sumatra, Kabupaten Pelalawan, Riau",0.3725,101.8577,,0:15,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/604617,https://xeno-canto.org/604617/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC604617_Orthotomus_ruficeps.mp3,e916f0787ab23fe8901e8290b94c2c7aec60338347c10c6115affad342255a43,Ready_Existing
578699,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Okamoto Keita Sin,2019-09-09,17:20,Indonesia,Riau Archipelago (coordinates not specific),0.6837,104.26,,0:43,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/578699,https://xeno-canto.org/578699/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC578699_Orthotomus_ruficeps.mp3,c8ecf500dd3c5d09fb3a46c21e945af796e0b7674f2458f482291508e3740895,Ready_Existing
571751,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Muhammad Iqbal,2020-06-25,08:30,Indonesia,"Sumatra, Kabupaten Pelalawan, Riau",0.4342,101.876,,0:10,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/571751,https://xeno-canto.org/571751/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC571751_Orthotomus_ruficeps.mp3,daa6d97e830b85ce88b1671d3fa605b83d3babe5048dc5387fe7ff4103e4b292,Ready_Existing
535411,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Andres Angulo Rubiano,2017-09-06,06:30,Indonesia,"EFFORTS project, Oil palm plots,Sumatra, Jambi",-1.7124,103.4003,,0:42,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/535411,https://xeno-canto.org/535411/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC535411_Orthotomus_ruficeps.mp3,792f320e13fc15daeabd428d5d7fcd5c84b11a7d2a82141b23cc1dd95f14ecfc,Ready_Existing
503737,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Ding Li Yong,2019-10-22,17:30,Indonesia,"Baitussalam, Kabupaten Aceh Besar, Aceh",5.5968,95.3667,,0:33,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/503737,https://xeno-canto.org/503737/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC503737_Orthotomus_ruficeps.mp3,8cf8e31a08b393846e6cf3d74783f9705e10c22684a73de61a5b66984ddb086b,Ready_Existing
498827,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Frank Lambert,2019-08-24,06:19,Indonesia,"North Siberut, Kepulauan Mentawai, West Sumatra",-1.1963,98.9791,,0:55,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/498827,https://xeno-canto.org/498827/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC498827_Orthotomus_ruficeps.mp3,158bbec50458cbe210f3205d863b579ed89c57f9e1c353b03d903507162bbf89,Ready_Existing
498826,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Frank Lambert,2019-08-23,10:21,Indonesia,"North Siberut, Kepulauan Mentawai, West Sumatra",-1.1963,98.9791,,0:10,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/498826,https://xeno-canto.org/498826/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC498826_Orthotomus_ruficeps.mp3,32d505b6b517304957dfdf9f7794196442d1e5560cfa4288f15caab38a06e62c,Ready_Existing
498825,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Frank Lambert,2019-08-24,06:13,Indonesia,"North Siberut, Kepulauan Mentawai, West Sumatra",-1.1963,98.9791,,0:47,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/498825,https://xeno-canto.org/498825/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC498825_Orthotomus_ruficeps.mp3,6b08e1dce69ec95f8f0d67d5d52c898a36e7a08a20689be112cc9d04c8ad24e4,Ready_Existing
498824,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Frank Lambert,2019-08-24,06:52,Indonesia,"North Siberut, Kepulauan Mentawai, West Sumatra",-1.1963,98.9791,,0:44,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/498824,https://xeno-canto.org/498824/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC498824_Orthotomus_ruficeps.mp3,1196291d534d4dd879820bc6ec6c7b9643e57f638d96bcb2f90a87798b94aacb,Ready_Existing
498823,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Frank Lambert,2019-08-25,07:40,Indonesia,"North Siberut, Kepulauan Mentawai, West Sumatra",-1.1963,98.9791,,0:29,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/498823,https://xeno-canto.org/498823/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC498823_Orthotomus_ruficeps.mp3,8a9285d7794733be5b844f6830194338f4a079e91829f3fadcf7c03e440219c3,Ready_Existing
498822,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Frank Lambert,2019-08-24,08:22,Indonesia,"North Siberut, Kepulauan Mentawai, West Sumatra",-1.1963,98.9791,,1:27,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/498822,https://xeno-canto.org/498822/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC498822_Orthotomus_ruficeps.mp3,0366860937956cfdffc68e12ce6e215b8cccec0087339bc8ab6f8b71737e23ee,Ready_Existing
473999,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Matthew L. Brady,2018-03-13,16:30,Indonesia,"Lubuak Landua area, Pasaman, Kabupaten Pasaman Barat, Sumatera Barat",0.1063,99.8865,,0:58,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/473999,https://xeno-canto.org/473999/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC473999_Orthotomus_ruficeps.mp3,5e21044eb6196bc05d283e4f2fdd45f078b1017f321e33e4b3ed17591f26ed84,Ready_Existing
431497,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Brian Cox,2018-07-01,07:00,Indonesia,"Siberut Utara, Kabupaten Kepulauan Mentawai, Sumatera Barat",-1.1313,98.9678,,0:57,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431497,https://xeno-canto.org/431497/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC431497_Orthotomus_ruficeps.mp3,73d6b66d9209771a31bf7454a498dd9b72f6cfd05a667142b990d2d2485bf11e,Ready_Existing
236330,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Paulo Alves,2015-04-13,10:00,Indonesia,"Kecamatan Selat, Kabupaten Kapuas, Kalimantan Tengah",-2.9955,114.3742,,0:03,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/236330,https://xeno-canto.org/236330/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC236330_Orthotomus_ruficeps.mp3,7fe8e8a868d5977ad1246e564f24947336b59b38d1d2a4303d0643a2a9a75fd4,Ready_Existing
214420,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Paulo Alves,2015-02-21,11:00,Indonesia,"Pulau Dua NR, Kasemen (near  Serang City), Kota Serang, Banten",-6.0187,106.1947,,0:01,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/214420,https://xeno-canto.org/214420/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC214420_Orthotomus_ruficeps.mp3,5c8616295afde762670fbe09d6b86c97cef2f50feaf47edf0de8eb37a3484e9f,Ready_Existing
208015,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Frank Lambert,2014-04-14,13:22,Indonesia,"Bakalalan-Bario Rd, Sarawak",3.9459,115.6019,,0:38,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/208015,https://xeno-canto.org/208015/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC208015_Orthotomus_ruficeps.mp3,a3b31268d0ecebfe0e2006cedd62bf55df2beee4dd98001fa5882bf425f784e8,Ready_Existing
208014,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Frank Lambert,2014-04-14,13:16,Indonesia,"Bakalalan-Bario Rd, Sarawak",3.9459,115.6019,,0:36,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/208014,https://xeno-canto.org/208014/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC208014_Orthotomus_ruficeps.mp3,e1558925a06a2073c5ff60125cf77185bcf6aec4525914bb8d2fcea34e4cb81a,Downloaded_Fresh
34503,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,B,Tjalle Boorsma,2007-05-00,??:??,Indonesia,"Pinang Jatus, Gunung Lumut Protection Forest, East Kalimantan, Borneo",-1.3806,116.1306,,0:18,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/34503,https://xeno-canto.org/34503/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC34503_Orthotomus_ruficeps.mp3,9918eedde4e19f42523444b53abbe1cab28def59f52e89a60ffb704543b9138e,Downloaded_Fresh
503919,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,C,Andres Angulo Rubiano,2017-09-19,05:30,Indonesia,"EFFORTS project, Oil palm plots,Sumatra, Jambi",-1.7124,103.4003,,0:23,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/503919,https://xeno-canto.org/503919/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC503919_Orthotomus_ruficeps.mp3,d3ac54f51a0b27a82c3de8a77157e9dad1a43268b0a2a34cbf6f9dd2e20124b1,Downloaded_Fresh
431741,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,C,Oscar Johnson,2018-03-07,08:55,Indonesia,"Siberut Selatan, Kabupaten Kepulauan Mentawai, Sumatera Barat",-1.604,99.1631,,2:14,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431741,https://xeno-canto.org/431741/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC431741_Orthotomus_ruficeps.mp3,253b512b09f15caa380b18e383e6fb7ccc4d68ee787e5cf0d006e3725d070243,Downloaded_Fresh
20098,Orthotomus_ruficeps,Orthotomus ruficeps,Ashy Tailorbird,False,C,Sander Pieterse &amp; Ben Wielstra,2005-02-08,?,Indonesia,"Pinang Jatus, Gunung Lumut Protection Forest, East Kalimantan, Borneo",-1.3806,116.1306,,0:18,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/20098,https://xeno-canto.org/20098/download,d:/FILE AND TASK/TA/data/xeno_canto\Orthotomus_ruficeps\XC20098_Orthotomus_ruficeps.mp3,a4e2afa7218ff20983143fd8b1bed32425c8c6d62da3266e2b720510683d13eb,Downloaded_Fresh
757143,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,A,Ding Li Yong,2017-03-23,14:00,Indonesia,"Teupah Barat, Kabupaten Simeulue, Aceh",2.4634,96.3007,,0:05,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/757143,https://xeno-canto.org/757143/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC757143_Spilornis_cheela.mp3,a1d1de1af73f7ace02939fdde193c4d1cab068c485ed6b9bde4c8caacb8ee85d,Ready_Existing
214699,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,A,Marc Anderson,2015-02-21,08:00,Indonesia,"Gunung Halimun NP, West Java",-6.7461,106.5182,,0:17,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/214699,https://xeno-canto.org/214699/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC214699_Spilornis_cheela.mp3,2864b3ca548505ba33f14465a0b19d8806ff17711dacdf7b5b52cbc5c179c284,Ready_Existing
638365,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Ding Li Yong,2017-03-23,14:00,Indonesia,"Teupah Barat, Kabupaten Simeulue, Aceh",2.4634,96.3007,,0:47,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/638365,https://xeno-canto.org/638365/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC638365_Spilornis_cheela.mp3,cc8b1f50bf81be669be697172dc3109ebcce061c7631e1b7a7adfb5485d621f9,Ready_Existing
578380,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Okamoto Keita Sin,2019-07-27,10:44,Indonesia,"Cibodas Botanic Gardens, Java",-6.7407,107.0057,,1:30,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/578380,https://xeno-canto.org/578380/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC578380_Spilornis_cheela.mp3,6e373a38274ce93e1fc0d00c45af81c026e5e40c8be8a9ef37a8e6a90b7887db,Ready_Existing
501306,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Frank Lambert,2019-09-01,07:09,Indonesia,"Teupah Selatan, Kabupaten Simeulue, Aceh",2.3814,96.3509,,1:16,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/501306,https://xeno-canto.org/501306/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC501306_Spilornis_cheela.mp3,2903b39f547d2d3320e3a9b7321437e290df449d201550565b605360dee8124f,Ready_Existing
501304,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Frank Lambert,2019-09-01,07:06,Indonesia,"Teupah Selatan, Kabupaten Simeulue, Aceh",2.3814,96.3509,,0:59,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/501304,https://xeno-canto.org/501304/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC501304_Spilornis_cheela.mp3,5c6b2380c645f42a88b35fa9a85bace9d68db52e8a3c945e9e0c38e2afc4b4ce,Ready_Existing
501303,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Frank Lambert,2019-09-01,07:03,Indonesia,"Teupah Selatan, Kabupaten Simeulue, Aceh",2.3814,96.3509,,0:54,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/501303,https://xeno-canto.org/501303/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC501303_Spilornis_cheela.mp3,4ba74d407418729d628d16aa8341d139ae6b730f677fd9f15e92335b6bb67a32,Ready_Existing
482239,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Frank Rheindt,2019-03-10,?,Indonesia,"Onolimbu, Nias",1.001,97.494,,0:49,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/482239,https://xeno-canto.org/482239/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC482239_Spilornis_cheela.mp3,26d9ee45b40fae6061d535513e575a87ec7bbd02d4fd51ae6b910e3bd9ced5b2,Ready_Existing
409167,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Frank Lambert,2016-07-21,10:08,Indonesia,"Gunung Halimun-Salak National Park, West Java",-6.7182,106.4901,,0:10,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/409167,https://xeno-canto.org/409167/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC409167_Spilornis_cheela.mp3,27d39fb67967cfe4571e983fee71993beca7385a3d879061a316a45e85c62f01,Ready_Existing
393380,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Brendan Sloan,2017-09-06,09:00,Indonesia,ijen east java,,,,0:35,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/393380,https://xeno-canto.org/393380/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC393380_Spilornis_cheela.mp3,3670de20ebfd748135792ef794e55db2048356fec218d6e4db42f236687cf936,Ready_Existing
338727,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Bruno Durand,2015-09-26,10:00,Indonesia,"Bedugul, Tabanan, Bali",-8.2719,115.1552,,0:10,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/338727,https://xeno-canto.org/338727/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC338727_Spilornis_cheela.mp3,a08baec70e419179371617226b8f06c5f50ca0a221cfed69ab1498a6d1ab6b4c,Ready_Existing
245915,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Paulo Alves,2015-05-17,10:30,Indonesia,"Carita, Kabupaten Pandeglang, Banten",-6.3233,105.8357,,1:07,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/245915,https://xeno-canto.org/245915/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC245915_Spilornis_cheela.mp3,33046e72969b22482763a8ce729873cb00bdff394feabf8540ef5c7ff9bd663a,Ready_Existing
243351,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Mike Nelson,2015-03-05,11:30,Indonesia,"Way Kambas NP, Lampung, Sumatra",-4.9178,105.7489,,0:02,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/243351,https://xeno-canto.org/243351/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC243351_Spilornis_cheela.mp3,a785244a83ea87f0efb897cfa6943b51c7d94f5b4c79c4806eac530fd3d96623,Ready_Existing
242268,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Mike Nelson,2015-03-02,13:30,Indonesia,"Tapan Road, West Sumatra, Sumatra",-2.0498,101.3073,,0:15,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/242268,https://xeno-canto.org/242268/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC242268_Spilornis_cheela.mp3,b8edc7e9948afb4a888a85bd30c4a347a415cf75168f6477f6e0eccdb0a00fdc,Ready_Existing
241631,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Mike Nelson,2015-02-27,11:30,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,101.2512,,0:50,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241631,https://xeno-canto.org/241631/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC241631_Spilornis_cheela.mp3,e276d5ff392cd22f92ec1ba62bfd0d3be5c5da3ddfce251ff45c8eb1e53097c3,Ready_Existing
215378,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Paulo Alves,2015-03-01,11:30,Indonesia,"Gede Pangrango National Park, West Java Province, Java",-6.7515,106.9898,,1:35,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/215378,https://xeno-canto.org/215378/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC215378_Spilornis_cheela.mp3,0efa8ed98af3e2ad719f46d8c4b4ef651ff3aec473493277c1eb2a9d4373d6a4,Ready_Existing
214978,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Marc Anderson,2015-02-18,11:30,Indonesia,"Gunung Halimun NP, West Java",-6.7461,106.5182,,0:22,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/214978,https://xeno-canto.org/214978/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC214978_Spilornis_cheela.mp3,557ec4047171ee3249c2af68c4bc7f76ec069fbeaebe4dc4e813a88a4f7c5dc6,Ready_Existing
214698,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Marc Anderson,2015-02-21,08:00,Indonesia,"Gunung Halimun NP, West Java",-6.7461,106.5182,,0:24,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/214698,https://xeno-canto.org/214698/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC214698_Spilornis_cheela.mp3,8d93d27c9904133a6615c3f1c943eb05c7f6a63b9b3ac79fed23ea2cadb85bbf,Ready_Existing
204119,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Mike Nelson,2014-09-28,16:00,Indonesia,"Gunung Halimun NP, West Java",-6.7461,106.5182,,0:48,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/204119,https://xeno-canto.org/204119/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC204119_Spilornis_cheela.mp3,dcb42171d4b8d9b2675671b45be3ac5201b58544f0406182bfcfba997dbeb5d3,Ready_Existing
166747,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Frank Lambert,2012-11-07,08:46,Indonesia,"Java, Cibodas NP, between the waterfall and Botanic Gardens",-6.7414,107.0019,,0:10,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/166747,https://xeno-canto.org/166747/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC166747_Spilornis_cheela.mp3,2fe865708d476b3dee263d90e8eccf7709c066bb8890e49a374606bfa006d358,Ready_Existing
166746,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Frank Lambert,2012-11-02,11:00,Indonesia,"Gunung Halimun National Park, Java",-6.6762,106.5164,,1:20,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/166746,https://xeno-canto.org/166746/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC166746_Spilornis_cheela.mp3,83193d6a94af148597b00a9616c43dfa0ef7256dc8cb0379f45a44bce610d488,Ready_Existing
69493,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Frank Lambert,2001-12-25,?:?,Indonesia,"Sungai Wain Protection Forest, East Kalimantan, Borneo",-1.1167,116.8167,,1:08,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/69493,https://xeno-canto.org/69493/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC69493_Spilornis_cheela.mp3,dbfd1b234df681b8f4e48c165c8ce7625fb1160f4758c7ff35a0a95103fcfa97,Ready_Existing
65381,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Iain Woxvold,2007-05-26,9:30,Indonesia,"Sungai Mahkam,  Berau District, East Kalimantan",2.192,116.7351,,0:31,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/65381,https://xeno-canto.org/65381/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC65381_Spilornis_cheela.mp3,2f8bc2142fd82bd1cdacb3fe3649fd35d659b5abe74ec24baae480c03bb54535,Ready_Existing
33420,Spilornis_cheela,Spilornis cheela,Crested Serpent Eagle,False,B,Tjalle Boorsma,2007-03-00,??:??,Indonesia,"Sungai Wain Protection Forest, East Kalimantan, Borneo",-1.1167,116.8167,,0:10,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/33420,https://xeno-canto.org/33420/download,d:/FILE AND TASK/TA/data/xeno_canto\Spilornis_cheela\XC33420_Spilornis_cheela.mp3,e8c9c0755edb8653d084776bdf545a803d16ee2b4ab17a945cab6336b5cb27ad,Ready_Existing
